"Schema Name","ObjectName","RowCount","CompressionType"
"dbo","test4","121","NONE"
"dbo","INVTSER","93","NONE"
"dbo","USysRibbons","6","NONE"
"dbo","Derived_Values_Test","5","NONE"
"dbo","Derived_Values","3","NONE"
"dbo","test1","2","NONE"
"dbo","acLink","2","NONE"
"dbo","BillCriteria","1","NONE"
"dbo","test2","1","NONE"
"dbo","test3","0","NONE"
"dbo","Sync_log","0","NONE"
