"Database Name","Schema Name","Object Name","Index Name","index_id","index_type_desc","avg_fragmentation_in_percent","fragment_count","page_count","fill_factor","has_filter","filter_definition","allow_page_locks"
"KHTT_ST22","dbo","INVTSERV16","PK_INVTSERV16","1","CLUSTERED INDEX","47.9683267347364","2479","4799","0","False","","True"
"KHTT_ST22","dbo","INVTSERV13","PK_INVTSERV13","1","CLUSTERED INDEX","47.8841870824053","1642","3143","0","False","","True"
"KHTT_ST22","dbo","INVTSERV15","PK_INVTSERV15","1","CLUSTERED INDEX","46.3229571984436","2563","5140","0","False","","True"
"KHTT_ST22","dbo","KhachHang","","0","HEAP","43.4782608695652","7463","137223","0","False","","True"
"KHTT_ST22","dbo","History_TNDSERV12","","0","HEAP","41.6379310344828","1936","37079","0","False","","True"
"KHTT_ST22","dbo","KhachHang","IX_KhachHang_CMND","12","NONCLUSTERED INDEX","40.5748696928293","8688","19761","0","False","","True"
"KHTT_ST22","dbo","History_TNDSERV10","","0","HEAP","40.462889066241","2029","40037","0","False","","True"
"KHTT_ST22","dbo","History_TNDSERV09","","0","HEAP","40.0882271850014","1456","28954","0","False","","True"
"KHTT_ST22","dbo","CTNhanThuongTrongNgay","PK_CTNhanThuongTrongNgay","1","CLUSTERED INDEX","37.143723468769","1412","3298","0","False","","True"
"KHTT_ST22","dbo","KhachHang","IX_KhachHang_HoLot","10","NONCLUSTERED INDEX","36.7277599655453","8431","20897","0","False","","True"
"KHTT_ST22","dbo","INVTSERV10","PK_INVTSERV10","1","CLUSTERED INDEX","35.9804719283971","2396","6145","0","False","","True"
"KHTT_ST22","dbo","The","IX_The_MaThe7","5","NONCLUSTERED INDEX","35.4395056806857","6214","15051","0","False","","True"
"KHTT_ST22","dbo","History_TNDSERV07","","0","HEAP","32.8318415539897","1727","41965","0","False","","True"
"KHTT_ST22","dbo","History_TNDSERV11","","0","HEAP","31.525","1264","31956","0","False","","True"
"KHTT_ST22","dbo","CTPhatSinh08","IX_CTPhatSinh_MaThe13","2","NONCLUSTERED INDEX","31.4141722663409","2283","6548","0","False","","True"
"KHTT_ST22","dbo","STAMPTRX_New_BK_VN052019","","0","HEAP","28.3476503284487","562","15827","0","False","","True"
"KHTT_ST22","dbo","History_TNDSERV08","","0","HEAP","28.2066508313539","1427","40354","0","False","","True"
"KHTT_ST22","dbo","CTPhieuQT","PK_CTPhieuQT","1","CLUSTERED INDEX","26.8562508483779","9057","29468","0","False","","True"
"KHTT_ST22","dbo","CTPhatSinh","IX_CTPhatSinh","2","NONCLUSTERED INDEX","26.4102299680314","2952","9697","0","False","","True"
"KHTT_ST22","dbo","KhachHang","IX_KhachHang_MaThe13","7","NONCLUSTERED INDEX","26.3244537563604","4253","13364","0","False","","True"
"KHTT_ST22","dbo","History_INVTSERV10","","0","HEAP","25.9231317322604","6208","190809","0","False","","True"
"KHTT_ST22","dbo","History_INVTSERV06","","0","HEAP","25.4465646528074","4183","131180","0","False","","True"
"KHTT_ST22","dbo","History_INVTSERV02","","0","HEAP","25.3841159922095","3523","110862","0","False","","True"
"KHTT_ST22","dbo","History_INVTSERV05","","0","HEAP","24.6740611013816","3810","123281","0","False","","True"
"KHTT_ST22","dbo","History_INVTSERV08","","0","HEAP","23.5613463626493","4350","147313","0","False","","True"
"KHTT_ST22","dbo","CTPhatSinh10","PK__CTPhatSinh10","1","CLUSTERED INDEX","22.0781597974313","8757","32779","0","False","","True"
"KHTT_ST22","dbo","ChiThuongCuoiNam","PK_ChiThuongCuoiNam","1","CLUSTERED INDEX","21.7655758920318","13982","54090","0","False","","True"
"KHTT_ST22","dbo","CTPhatSinh07","PK__CTPhatSinh07","1","CLUSTERED INDEX","20.1757013077768","7130","30051","0","False","","True"
"KHTT_ST22","dbo","History_INVTSERV11","","0","HEAP","20.1471600232915","3820","151043","0","False","","True"
"KHTT_ST22","dbo","History_TNDSERV04","","0","HEAP","20.0732600732601","278","10884","0","False","","True"
"KHTT_ST22","dbo","History_TNDSERV02","","0","HEAP","19.5601851851852","172","6875","0","False","","True"
"KHTT_ST22","dbo","TNDSERV10","PK_TNDSERV10","1","CLUSTERED INDEX","18.3235164482911","29134","124785","0","False","","True"
"KHTT_ST22","dbo","History_INVTSERV12","","0","HEAP","17.4944637772857","3345","151661","0","False","","True"
"KHTT_ST22","dbo","History_TNDSERV01","","0","HEAP","16.8028767571102","519","24452","0","False","","True"
"KHTT_ST22","dbo","History_INVTSERV09","","0","HEAP","16.1942881869321","3013","147840","0","False","","True"
"KHTT_ST22","dbo","History_INVTSERV07","","0","HEAP","15.6714720996862","3470","175851","0","False","","True"
"KHTT_ST22","dbo","History_INVTSERV04","","0","HEAP","15.550169655841","3213","165009","0","False","","True"
"KHTT_ST22","dbo","History_TNDSERV06","","0","HEAP","14.8817504156165","2787","149100","0","False","","True"
"KHTT_ST22","dbo","History_TNDSERV05","","0","HEAP","14.0710382513661","415","23359","0","False","","True"
"KHTT_ST22","dbo","STAMPTRX_New_BK_Bf082020","","0","HEAP","14.0293637846656","259","14708","0","False","","True"
"KHTT_ST22","dbo","History_INVTSERV03","","0","HEAP","12.9998238506253","2219","136214","0","False","","True"
"KHTT_ST22","dbo","ChiThuongCuoiNam_2021","","0","HEAP","12.3906901654783","924","59426","0","False","","True"
"KHTT_ST22","dbo","The","IX_The_MaThe13","4","NONCLUSTERED INDEX","12.0495495495496","2193","13320","0","False","","True"
"KHTT_ST22","dbo","TNDSERV17","PK_TNDSERV17","1","CLUSTERED INDEX","11.9524258125294","1453","8492","0","False","","True"
"KHTT_ST22","dbo","Coupon","IX_Coupon","2","NONCLUSTERED INDEX","11.4633826804664","1310","7633","0","False","","True"
"KHTT_ST22","dbo","History_TNDSERV03","","0","HEAP","11.2757201646091","140","9679","0","False","","True"
"KHTT_ST22","dbo","History_INVTSERV01","","0","HEAP","8.31619954550373","1553","147699","0","False","","True"
"KHTT_ST22","dbo","KhachHang","IX_KhachHang_DTBan","9","NONCLUSTERED INDEX","7.79167239246942","581","7277","0","False","","True"
"KHTT_ST22","dbo","TNDSERV14","PK_TNDSERV14","1","CLUSTERED INDEX","7.69757200666508","13371","100824","0","False","","True"
"KHTT_ST22","dbo","KhachHang","IX_KhachHang_MaThe7","13","NONCLUSTERED INDEX","7.43557623478883","1331","11176","0","False","","True"
"KHTT_ST22","dbo","STAMPTRX_New_BK_Bf130421","","0","HEAP","5.93080724876442","109","14561","0","False","","True"
"KHTT_ST22","dbo","TNDSERV12","PK_TNDSERV12","1","CLUSTERED INDEX","3.87775551102204","9992","99800","0","False","","True"
"KHTT_ST22","dbo","STAMPTRX_New_BK_Bf131120","","0","HEAP","3.75","15","2551","0","False","","True"
"KHTT_ST22","dbo","TichLuy","IX_TichLuy_MaThe13","5","NONCLUSTERED INDEX","3.5093620361027","887","8919","0","False","","True"
"KHTT_ST22","dbo","STAMPTRX_New_Nam2018","","0","HEAP","3.10026385224274","48","12127","0","False","","True"
"KHTT_ST22","dbo","TichLuyTrongNgay","IX_TichLuyTrongNgay","2","NONCLUSTERED INDEX","2.95219711593051","728","8807","0","False","","True"
"KHTT_ST22","dbo","TNDSERV13","PK_TNDSERV13","1","CLUSTERED INDEX","2.72581710974432","6610","78692","0","False","","True"
"KHTT_ST22","dbo","TNDSERV11","PK_TNDSERV11","1","CLUSTERED INDEX","2.701561840439","4904","56856","0","False","","True"
"KHTT_ST22","dbo","TNDSERV15","PK_TNDSERV15","1","CLUSTERED INDEX","2.20435079067074","8404","107061","0","False","","True"
"KHTT_ST22","dbo","TNDSERV16","PK_TNDSERV16","1","CLUSTERED INDEX","2.16996444581852","7542","103504","0","False","","True"
"KHTT_ST22","dbo","CTPhatSinh04","IX_CTPhatSinh_MaThe13","2","NONCLUSTERED INDEX","1.55726968417989","535","6871","0","False","","True"
"KHTT_ST22","dbo","CTPhatSinh10","IX_CTPhatSinh_MaThe13","2","NONCLUSTERED INDEX","1.54377880184332","1056","8680","0","False","","True"
"KHTT_ST22","dbo","CTPhatSinh06","IX_CTPhatSinh_MaThe13","2","NONCLUSTERED INDEX","1.54376292212267","332","7255","0","False","","True"
"KHTT_ST22","dbo","CTPhatSinh06","PK__CTPhatSinh06","1","CLUSTERED INDEX","1.17530493013086","2494","29269","0","False","","True"
"KHTT_ST22","dbo","CTPhatSinh11","IX_CTPhatSinh_MaThe13","2","NONCLUSTERED INDEX","1.16560702391765","628","6606","0","False","","True"
"KHTT_ST22","dbo","CTPhatSinh01","IX_CTPhatSinh_MaThe13","2","NONCLUSTERED INDEX","0.684330584313037","402","5699","0","False","","True"
"KHTT_ST22","dbo","Coupon","IX_Coupon_MaThe13","3","NONCLUSTERED INDEX","0.677083333333333","323","5760","0","False","","True"
"KHTT_ST22","dbo","CTPhatSinh07","IX_CTPhatSinh_MaThe13","2","NONCLUSTERED INDEX","0.614076523382144","346","6351","0","False","","True"
"KHTT_ST22","dbo","CTPhatSinh09","IX_CTPhatSinh_MaThe13","2","NONCLUSTERED INDEX","0.604744921693286","409","6449","0","False","","True"
"KHTT_ST22","dbo","CTPhatSinh11","PK__CTPhatSinh11","1","CLUSTERED INDEX","0.316759454789787","1641","31254","0","False","","True"
"KHTT_ST22","dbo","CTPhatSinh01","PK__CTPhatSinh01","1","CLUSTERED INDEX","0.293135435992579","1860","26950","0","False","","True"
"KHTT_ST22","dbo","CTNhanThuong","PK__CTNhanThuong__54B68676","1","CLUSTERED INDEX","0.235273095479183","2474","33578","0","False","","True"
"KHTT_ST22","dbo","TichLuyTrongNgay","PK_TichLuyTrongNgay","1","CLUSTERED INDEX","0.165346672224538","4565","71970","0","False","","True"
"KHTT_ST22","dbo","CTPhatSinh","PK__CTPhatSnh__12E8C319","1","CLUSTERED INDEX","0.126188790742052","1953","32491","0","False","","True"
"KHTT_ST22","dbo","TichLuy","PK__TichLuy__1B7E091A","1","CLUSTERED INDEX","0.0823114750638442","3020","47381","0","False","","True"
"KHTT_ST22","dbo","LichSuCapTheTT","PK_LichSuCapThe","1","CLUSTERED INDEX","0.0221542824227923","2858","67707","0","False","","True"
"KHTT_ST22","dbo","SGC_DocumentDetail","PK_SGC_DocumentDetail","1","CLUSTERED INDEX","0","","97411","0","False","","True"
"KHTT_ST22","dbo","UpdateList","","0","HEAP","0","","6346","0","False","","True"
