"ObjectName","IndexName","index_id","user_seeks","user_scans","user_lookups","Total Reads","Writes","Index Type","Fill Factor","has_filter","filter_definition","last_user_scan","last_user_lookup","last_user_seek"
"CTPhatSinh07","PK__CTPhatSinh07","1","4","4090","3211","7305","1","CLUSTERED","0","False","","12/9/2025 2:42:16 PM","12/11/2025 3:35:52 PM","7/22/2025 9:41:34 AM"
"CTPhatSinh06","PK__CTPhatSinh06","1","14","2927","4289","7230","1","CLUSTERED","0","False","","12/9/2025 2:42:16 PM","12/11/2025 3:35:52 PM","7/2/2025 5:03:30 PM"
"CTPhatSinh08","PK__CTPhatSinh08","1","4","4799","2425","7228","1","CLUSTERED","0","False","","12/9/2025 2:42:16 PM","12/11/2025 3:35:52 PM","8/20/2025 2:34:37 PM"
"CTPhatSinh09","PK__CTPhatSinh09","1","0","5561","1632","7193","1","CLUSTERED","0","False","","12/9/2025 2:42:16 PM","12/11/2025 3:35:52 PM",""
"CTPhatSinh04","PK__CTPhatSinh04","1","13","1176","5969","7158","1","CLUSTERED","0","False","","12/9/2025 2:42:16 PM","12/11/2025 3:35:52 PM","5/15/2025 2:12:30 PM"
"CTPhatSinh10","PK__CTPhatSinh10","1","2","6312","843","7157","1","CLUSTERED","0","False","","12/9/2025 2:42:16 PM","12/11/2025 3:35:52 PM","10/13/2025 3:46:32 PM"
"CTPhatSinh02","PK__CTPhatSinh02","1","0","323","6820","7143","0","CLUSTERED","0","False","","12/9/2025 2:42:16 PM","12/11/2025 3:35:52 PM",""
"CTPhatSinh03","PK__CTPhatSinh03","1","0","364","6716","7080","1","CLUSTERED","0","False","","12/9/2025 2:42:16 PM","12/11/2025 3:35:52 PM",""
"CTPhatSinh01","PK__CTPhatSinh01","1","0","65","6770","6835","0","CLUSTERED","0","False","","12/9/2025 2:42:16 PM","12/11/2025 3:35:52 PM",""
"CTPhatSinh02","IX_CTPhatSinh_MaThe13","2","6820","0","0","6820","0","NONCLUSTERED","0","False","","","","12/11/2025 3:35:52 PM"
"CTPhatSinh11","PK__CTPhatSinh11","1","0","6777","26","6803","1","CLUSTERED","0","False","","12/10/2025 7:49:52 PM","12/11/2025 3:35:52 PM",""
"CTPhatSinh01","IX_CTPhatSinh_MaThe13","2","6770","0","0","6770","0","NONCLUSTERED","0","False","","","","12/11/2025 3:35:52 PM"
"CTPhatSinh03","IX_CTPhatSinh_MaThe13","2","6716","2","0","6718","1","NONCLUSTERED","0","False","","4/12/2025 1:00:01 AM","","12/11/2025 3:35:52 PM"
"CTPhatSinh04","IX_CTPhatSinh_MaThe13","2","5969","2","0","5971","1","NONCLUSTERED","0","False","","5/12/2025 1:00:01 AM","","12/11/2025 3:35:52 PM"
"CTPhatSinh05","IX_CTPhatSinh_MaThe13","2","5451","2","0","5453","1","NONCLUSTERED","0","False","","6/12/2025 1:00:01 AM","","12/11/2025 3:35:52 PM"
"Message_NhanVien","PK_Message_NhanVien","1","4952","0","0","4952","0","CLUSTERED","0","False","","","","12/11/2025 4:06:42 PM"
"Message","PK_Message","1","0","4952","0","4952","0","CLUSTERED","0","False","","12/11/2025 4:06:42 PM","",""
"CTPhatSinh06","IX_CTPhatSinh_MaThe13","2","4289","2","0","4291","1","NONCLUSTERED","0","False","","7/12/2025 1:00:01 AM","","12/11/2025 3:35:52 PM"
"KhachHang","IX_KhachHang_HoLot","5","3738","0","0","3738","5707115","NONCLUSTERED","0","False","","","","12/11/2025 10:45:26 AM"
"ChuongTrinh","PK__ChuongTrinh__29CC2871","1","0","3699","0","3699","0","CLUSTERED","0","False","","12/11/2025 4:03:38 PM","",""
"History_KhachHang","IX_History_KhachHang_MaThe13","2","3685","0","0","3685","7813","NONCLUSTERED","0","False","","","","12/11/2025 3:00:00 PM"
"History_KhachHang","PK__History_KhachHang__095F58DF","1","0","0","3642","3642","7813","CLUSTERED","0","False","","","12/11/2025 3:00:00 PM",""
"CTPhatSinh_KhuyenMaiPOS","IX_CTPhatSinh_KhuyenMaiPOS","2","3630","0","0","3630","134409781","NONCLUSTERED","0","False","","","","12/11/2025 3:07:42 PM"
"CTTichLuy","IX_CTTichLuy_MaThe13","2","3362","0","0","3362","6047","NONCLUSTERED","0","False","","","","12/11/2025 3:00:00 PM"
"CTTichLuy","PK_CTTichLuy","1","0","0","3319","3319","6047","CLUSTERED","0","False","","","12/11/2025 3:00:00 PM",""
"CTPhatSinh07","IX_CTPhatSinh_MaThe13","2","3211","2","0","3213","1","NONCLUSTERED","0","False","","8/12/2025 1:00:01 AM","","12/11/2025 3:35:52 PM"
"CTPhatSinh08","IX_CTPhatSinh_MaThe13","2","2425","2","0","2427","1","NONCLUSTERED","0","False","","9/12/2025 1:00:01 AM","","12/11/2025 3:35:52 PM"
