"Database Name","Schema Name","Object Name","Index Name","index_id","index_type_desc","avg_fragmentation_in_percent","fragment_count","page_count","fill_factor","has_filter","filter_definition","allow_page_locks"
"SGCReport","dbo","MonthlySelling_Report052023","","0","HEAP","0.24759829652372","26","80767","0","False","","True"
"SGCReport","dbo","MonthlySelling_Report092025","","0","HEAP","0.238208670795617","27","83931","0","False","","True"
"SGCReport","dbo","Monthly_Promotion092025","","0","HEAP","0.236406619385343","2","3383","0","False","","True"
"SGCReport","dbo","MonthlySelling_Report112022","","0","HEAP","0.218275622581605","23","80615","0","False","","True"
"SGCReport","dbo","MonthlySelling_Report022024","","0","HEAP","0.214276148386233","20","59721","0","False","","True"
"SGCReport","dbo","MonthlySelling_Report052022","","0","HEAP","0.204127920163302","19","70537","0","False","","True"
"SGCReport","dbo","MonthlySelling_Report112025","","0","HEAP","0.201336139837101","24","87385","0","False","","True"
"SGCReport","dbo","MonthlySelling_Report062022","","0","HEAP","0.192438306542902","19","70662","0","False","","True"
"SGCReport","dbo","MonthlySelling_Report042023","","0","HEAP","0.188941925218775","20","80439","0","False","","True"
"SGCReport","dbo","MonthlySelling_Report072025","","0","HEAP","0.187265917602996","23","76876","0","False","","True"
"SGCReport","dbo","MonthlySelling_Report072022","","0","HEAP","0.185777686035711","19","77492","0","False","","True"
"SGCReport","dbo","Monthly_Promotion082022","","0","HEAP","0.18348623853211","3","4349","0","False","","True"
"SGCReport","dbo","MonthlySelling_Report082024","","0","HEAP","0.178306092124814","29","80692","0","False","","True"
"SGCReport","dbo","MonthlySelling_Report092022","","0","HEAP","0.162783599552345","18","78622","0","False","","True"
"SGCReport","dbo","MonthlySelling_Report102025","","0","HEAP","0.157218163321927","18","86475","0","False","","True"
"SGCReport","dbo","MonthlySelling_Report102023","","0","HEAP","0.156350593212545","21","86969","0","False","","True"
"SGCReport","dbo","MonthlySelling_Report082025","","0","HEAP","0.153468385512584","16","78170","0","False","","True"
"SGCReport","dbo","MonthlySelling_Report112023","","0","HEAP","0.153007554748016","24","83618","0","False","","True"
"SGCReport","dbo","MonthlySelling_Report022022","","0","HEAP","0.145137880986938","10","49587","0","False","","True"
"SGCReport","dbo","MonthlySelling_Report112021","","0","HEAP","0.140745953553835","13","68188","0","False","","True"
"SGCReport","dbo","MonthlySelling_Report052024","","0","HEAP","0.134331222414124","26","83348","0","False","","True"
"SGCReport","dbo","MonthlySelling_Report092023","","0","HEAP","0.115807759119861","16","82873","0","False","","True"
"SGCReport","dbo","MonthlySelling_Report012022","","0","HEAP","0.103567318757192","11","69508","0","False","","True"
"SGCReport","dbo","MonthlySelling_Report102024","","0","HEAP","0.102218133496882","21","78246","0","False","","True"
"SGCReport","dbo","MonthlySelling_Report072024","","0","HEAP","0.0997904400758407","21","80144","0","False","","True"
"SGCReport","dbo","MonthlySelling_Report092024","","0","HEAP","0.0984144341170038","19","73133","0","False","","True"
"SGCReport","dbo","MonthlySelling_Report062024","","0","HEAP","0.0899460323805717","20","80019","0","False","","True"
"SGCReport","dbo","MonthlySelling_Report112024","","0","HEAP","0.0659340659340659","15","72778","0","False","","True"
"SGCReport","dbo","SGC_DocumentDetailBK2016","","0","HEAP","0","","78782","0","False","","True"
"SGCReport","dbo","Monthly_Promotion052022","","0","HEAP","0","2","4015","0","False","","True"
"SGCReport","dbo","Monthly_Promotion032022","","0","HEAP","0","2","4019","0","False","","True"
"SGCReport","dbo","SGC_DocumentDetail","","0","HEAP","0","","119204","0","False","","True"
"SGCReport","dbo","TichLuy112025","","0","HEAP","0","1","3258","0","False","","True"
"SGCReport","dbo","TichLuy082025","","0","HEAP","0","1","2570","0","False","","True"
"SGCReport","dbo","TichLuy092025","","0","HEAP","0","1","2743","0","False","","True"
"SGCReport","dbo","Monthly_Promotion072025","","0","HEAP","0","1","3446","0","False","","True"
