"ObjectName","Table Rows","index_id","Index Data Compression","create_date","lock_on_bulk_load","is_replicated","has_replication_filter","is_tracked_by_cdc","lock_escalation_desc","is_filetable","is_memory_optimized","durability_desc"
"Segment","0","2","NONE","12/9/2015 9:58:44 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"SegmentedChunk","0","1","NONE","12/9/2015 9:58:44 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"SegmentedChunk","0","2","NONE","12/9/2015 9:58:44 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"SegmentedChunk","0","3","NONE","12/9/2015 9:58:44 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"ServerParametersInstance","0","1","NONE","12/9/2015 9:58:39 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"ServerParametersInstance","0","2","NONE","12/9/2015 9:58:39 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"SnapshotData","0","1","NONE","12/9/2015 9:58:38 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"SnapshotData","0","2","NONE","12/9/2015 9:58:38 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"Subscriptions","0","1","NONE","12/9/2015 9:58:38 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"SubscriptionsBeingDeleted","0","1","NONE","12/9/2015 9:58:44 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"UpgradeInfo","1","1","NONE","12/9/2015 9:58:38 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"Users","3","1","NONE","12/9/2015 9:58:38 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"Users","3","2","NONE","12/9/2015 9:58:38 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
