"Database Name","Schema Name","Object Name","Index Name","index_id","index_type_desc","avg_fragmentation_in_percent","fragment_count","page_count","fill_factor","has_filter","filter_definition","allow_page_locks"
"KHTT_ST23","dbo","KhachHang","IX_KhachHang_Ten","6","NONCLUSTERED INDEX","99.8569589472179","13982","13982","0","False","","True"
"KHTT_ST23","dbo","KhachHang","IX_KhachHang_DTBan","4","NONCLUSTERED INDEX","99.7425874725903","10489","10489","0","False","","True"
"KHTT_ST23","dbo","Coupon","IX_Coupon_MaThe13","3","NONCLUSTERED INDEX","99.5685279187817","7880","7880","0","False","","True"
"KHTT_ST23","dbo","TichLuy","PK__TichLuy__1B7E091A","1","CLUSTERED INDEX","99.5342988869743","64419","64419","0","False","","True"
"KHTT_ST23","dbo","TichLuyTrongNgay","IX_TichLuyTrongNgay","2","NONCLUSTERED INDEX","99.5158222375929","17349","17349","0","False","","True"
"KHTT_ST23","dbo","CTNhanThuong","PK__CTNhanThuong__54B68676","1","CLUSTERED INDEX","99.3072634858173","48792","48792","0","False","","True"
"KHTT_ST23","dbo","TichLuyTrongNgay","PK_TichLuyTrongNgay","1","CLUSTERED INDEX","99.2113786790593","142020","142020","0","False","","True"
"KHTT_ST23","dbo","CTPhatSinh_KhuyenMaiPOS","PK_CTPhatSinh_KhuyenMaiPOS","1","CLUSTERED INDEX","99.2104224240032","2533","2533","0","False","","True"
"KHTT_ST23","dbo","CTPhatSinh","PK__CTPhatSnh__12E8C319","1","CLUSTERED INDEX","72.6035794389543","212084","282223","0","False","","True"
"KHTT_ST23","dbo","INVTSERV11","PK_INVTSERV11","1","CLUSTERED INDEX","63.8133725202057","1823","2722","0","False","","True"
"KHTT_ST23","dbo","Coupon","PK_Coupon","1","CLUSTERED INDEX","61.961874769674","19775","29849","0","False","","True"
"KHTT_ST23","dbo","INVTSERV12","PK_INVTSERV12","1","CLUSTERED INDEX","60.8635419071808","2852","4331","0","False","","True"
"KHTT_ST23","dbo","LichSuCapTheST","","0","HEAP","60.1485148514851","244","2967","0","False","","True"
"KHTT_ST23","dbo","INVTSERV10","PK_INVTSERV10","1","CLUSTERED INDEX","58.1108508977361","4019","6405","0","False","","True"
"KHTT_ST23","dbo","KhachHang","IX_KhachHang_CMND","7","NONCLUSTERED INDEX","57.8416085350841","15001","24370","0","False","","True"
"KHTT_ST23","dbo","KhachHang","PK__KhachHang__095F58DF","1","CLUSTERED INDEX","56.8228731793302","102814","172464","0","False","","True"
"KHTT_ST23","dbo","TNDSERV12","PK_TNDSERV12","1","CLUSTERED INDEX","56.5009054469245","59033","98294","0","False","","True"
"KHTT_ST23","dbo","History_INVTSERV07","","0","HEAP","54.8079481948017","12361","180300","0","False","","True"
"KHTT_ST23","dbo","TNDSERV16","PK_TNDSERV16","1","CLUSTERED INDEX","54.227483501939","63018","108043","0","False","","True"
"KHTT_ST23","dbo","History_INVTSERV11","","0","HEAP","53.6580074841369","9900","147442","0","False","","True"
"KHTT_ST23","dbo","History_INVTSERV06","","0","HEAP","53.4478847680617","9431","141009","0","False","","True"
"KHTT_ST23","dbo","History_INVTSERV08","","0","HEAP","51.0185185185185","9375","146807","0","False","","True"
"KHTT_ST23","dbo","INVTSERV13","PK_INVTSERV13","1","CLUSTERED INDEX","50.8640365177698","1690","3067","0","False","","True"
"KHTT_ST23","dbo","History_INVTSERV12","","0","HEAP","50.6734943782701","9107","143704","0","False","","True"
"KHTT_ST23","dbo","TNDSERV17","PK_TNDSERV17","1","CLUSTERED INDEX","50.036717708815","20372","36767","0","False","","True"
"KHTT_ST23","dbo","INVTSERV14","PK_INVTSERV14","1","CLUSTERED INDEX","49.7123375239719","2432","4693","0","False","","True"
"KHTT_ST23","dbo","INVTSERV16","PK_INVTSERV16","1","CLUSTERED INDEX","49.4191970654168","2616","4907","0","False","","True"
"KHTT_ST23","dbo","KhachHang","IX_KhachHang_DTDD","3","NONCLUSTERED INDEX","49.3981789917833","12470","22515","0","False","","True"
