"Object Name","object_id","type_desc","Statistics Name","stats_id","no_recompute","auto_created","is_incremental","is_temporary","modification_counter","rows","rows_sampled","last_updated"
"CTPhatSinh","183671702","USER_TABLE","IX_CTPhatSinh","2","False","False","False","False","975941","7777339","110020","12/11/2024 8:50:43 AM"
"TNDSERV2","41155292","USER_TABLE","_WA_Sys_00000009_0273FADC","8","False","True","False","False","967882","21822","21822","1/11/2021 7:08:44 AM"
"TNDSERV17","521157002","USER_TABLE","_WA_Sys_00000005_1F10398A","3","False","True","False","False","962285","5454169","147352","10/31/2024 12:24:54 AM"
"TNDSERV17","521157002","USER_TABLE","_WA_Sys_00000002_1F10398A","5","False","True","False","False","962285","5454169","147352","10/31/2024 12:24:54 AM"
"TNDSERV17","521157002","USER_TABLE","_WA_Sys_00000006_1F10398A","10","False","True","False","False","961093","5455361","147430","10/31/2024 7:55:31 AM"
"TNDSERV12","361156432","USER_TABLE","_WA_Sys_0000000F_1586CF50","7","False","True","False","False","936189","11348804","183470","11/25/2024 11:36:56 AM"
"TNDSERV10","297156204","USER_TABLE","_WA_Sys_00000011_11B63E6C","12","False","True","False","False","926641","15463010","216185","12/4/2024 11:40:01 PM"
"TNDSERV17","521157002","USER_TABLE","_WA_Sys_00000004_1F10398A","4","False","True","False","False","906546","5509908","147729","11/4/2024 7:45:07 PM"
"CTPhatSinh","183671702","USER_TABLE","_WA_Sys_00000014_0AF29B96","3","False","True","False","False","840312","8009452","114429","12/19/2024 9:30:01 AM"
"TNDSERV11","329156318","USER_TABLE","PK_TNDSERV11","1","False","False","False","False","838205","7523695","165474","11/7/2024 12:24:04 AM"
"KhachHang","33591358","USER_TABLE","_WA_Sys_0000000C_0200903E","13","False","True","False","False","805942","3188879","78532","11/7/2024 8:55:20 AM"
"TNDSERV11","329156318","USER_TABLE","_WA_Sys_00000003_139E86DE","11","False","True","False","False","758103","7603797","166363","11/13/2024 11:40:03 PM"
"TichLuy","428020756","USER_TABLE","_WA_Sys_0000000E_19831414","3","False","True","False","False","755688","3654169","126090","12/31/2024 9:58:25 AM"
"TNDSERV17","521157002","USER_TABLE","PK_TNDSERV17","1","False","False","False","False","743905","5564285","147055","11/13/2024 11:47:34 PM"
"TNDSERV13","393156546","USER_TABLE","_WA_Sys_00000005_176F17C2","3","False","True","False","False","742025","7575351","161533","11/13/2024 11:47:18 PM"
"TNDSERV13","393156546","USER_TABLE","_WA_Sys_00000004_176F17C2","4","False","True","False","False","742025","7575351","161533","11/13/2024 11:47:19 PM"
"TNDSERV13","393156546","USER_TABLE","_WA_Sys_00000002_176F17C2","5","False","True","False","False","742025","7575351","161533","11/13/2024 11:47:19 PM"
"CTPhatSinh_KhuyenMaiPOS","1943677972","USER_TABLE","_WA_Sys_00000008_73DA2C14","5","False","True","False","False","738152","53539","23000","12/31/2024 2:33:18 PM"
"TNDSERV13","393156546","USER_TABLE","_WA_Sys_00000006_176F17C2","10","False","True","False","False","730438","7586938","161445","11/14/2024 7:39:52 AM"
"CTPhatSinh_KhuyenMaiPOS","1943677972","USER_TABLE","_WA_Sys_00000004_73DA2C14","6","False","True","False","False","719240","53539","23000","12/31/2024 2:47:30 PM"
"CTPhatSinh_KhuyenMaiPOS","1943677972","USER_TABLE","_WA_Sys_00000003_73DA2C14","7","False","True","False","False","719236","53539","23000","12/31/2024 2:47:30 PM"
"TNDSERV4","105155520","USER_TABLE","_WA_Sys_00000009_06448BC0","8","False","True","False","False","690223","11768","11768","1/11/2021 7:22:17 AM"
"CTPhatSinh","183671702","USER_TABLE","_WA_Sys_00000016_0AF29B96","10","False","True","False","False","677386","7949732","121481","12/17/2024 9:56:49 AM"
"CTPhatSinh","183671702","USER_TABLE","_WA_Sys_00000009_0AF29B96","11","False","True","False","False","677386","7949732","121481","12/17/2024 9:56:49 AM"
"TNDSERV13","393156546","USER_TABLE","PK_TNDSERV13","1","False","False","False","False","669604","7647772","161107","11/19/2024 8:00:39 PM"
"TNDSERV12","361156432","USER_TABLE","_WA_Sys_00000005_1586CF50","3","False","True","False","False","658099","11359491","182982","11/28/2024 12:34:21 AM"
"TNDSERV12","361156432","USER_TABLE","_WA_Sys_00000002_1586CF50","5","False","True","False","False","658099","11359491","182982","11/28/2024 12:34:22 AM"
"TNDSERV12","361156432","USER_TABLE","PK_TNDSERV12","1","False","False","False","False","658099","11359491","182982","11/28/2024 12:34:21 AM"
"TNDSERV12","361156432","USER_TABLE","_WA_Sys_00000006_1586CF50","10","False","True","False","False","656596","11360994","183503","11/28/2024 7:46:05 AM"
"TichLuyTrongNgay","1883153754","USER_TABLE","_WA_Sys_00000010_703EA55A","3","False","True","False","False","646937","3654169","89527","12/31/2024 8:00:04 AM"
"TNDSERV10","297156204","USER_TABLE","PK_TNDSERV10","1","False","False","False","False","600670","15520531","216578","12/12/2024 12:32:05 AM"
"TNDSERV30","937158484","USER_TABLE","_WA_Sys_00000009_37DBE754","8","False","True","False","False","570296","17504","17504","1/12/2021 7:14:20 AM"
"TNDSERV25","777157914","USER_TABLE","_WA_Sys_00000009_2E527D1A","8","False","True","False","False","567419","10070","10070","1/11/2021 7:41:56 AM"
"TNDSERV9","265156090","USER_TABLE","_WA_Sys_00000007_0FCDF5FA","13","False","True","False","False","564605","4562","4562","1/8/2021 9:40:00 AM"
"TNDSERV9","265156090","USER_TABLE","_WA_Sys_00000009_0FCDF5FA","8","False","True","False","False","561688","7479","7479","1/10/2021 9:09:20 PM"
"TNDSERV21","649157458","USER_TABLE","_WA_Sys_00000009_26B15B52","8","False","True","False","False","546176","7438","7438","1/10/2021 9:15:54 PM"
"TNDSERV11","329156318","USER_TABLE","_WA_Sys_00000011_139E86DE","12","False","True","False","False","531914","7724926","167329","11/27/2024 11:40:04 PM"
"CTPhatSinh_KhuyenMaiPOS","1943677972","USER_TABLE","IX_CTPhatSinh_KhuyenMaiPOS","2","False","False","False","False","521701","53540","23000","12/31/2024 5:13:03 PM"
"The","129591700","USER_TABLE","_WA_Sys_00000006_07B96994","4","False","True","False","False","520678","3501168","136126","7/30/2024 2:22:24 PM"
"TNDSERV12","361156432","USER_TABLE","_WA_Sys_00000004_1586CF50","4","False","True","False","False","512883","11429673","182636","12/5/2024 12:27:42 AM"
"CTPhatSinh","183671702","USER_TABLE","_WA_Sys_00000017_0AF29B96","9","False","True","False","False","505531","8203604","124782","12/26/2024 9:00:01 AM"
"KhachHang","33591358","USER_TABLE","IX_KhachHang_MaThe7","8","False","False","False","False","500213","3201139","77457","11/22/2024 10:07:04 AM"
"KhachHang","33591358","USER_TABLE","_WA_Sys_00000012_0200903E","9","False","True","False","False","500213","3201139","77457","11/22/2024 10:06:11 AM"
"KhachHang","33591358","USER_TABLE","_WA_Sys_00000011_0200903E","10","False","True","False","False","500213","3201139","77457","11/22/2024 10:06:11 AM"
"KhachHang","33591358","USER_TABLE","_WA_Sys_0000000D_0200903E","11","False","True","False","False","500213","3201139","77457","11/22/2024 10:06:12 AM"
"KhachHang","33591358","USER_TABLE","_WA_Sys_00000010_0200903E","12","False","True","False","False","500213","3201139","77457","11/22/2024 10:07:28 AM"
"TNDSERV23","713157686","USER_TABLE","_WA_Sys_00000009_2A81EC36","8","False","True","False","False","497978","7450","7450","1/10/2021 9:16:05 PM"
"The","129591700","USER_TABLE","IX_The_MaThe7","3","False","False","False","False","488709","3508168","156541","8/10/2024 1:50:18 PM"
"The","129591700","USER_TABLE","_WA_Sys_00000003_07B96994","5","False","True","False","False","485694","3508168","151434","8/12/2024 8:36:25 AM"
"The","129591700","USER_TABLE","_WA_Sys_00000004_07B96994","6","False","True","False","False","485694","3508168","151434","8/12/2024 8:36:26 AM"
"The","129591700","USER_TABLE","_WA_Sys_00000007_07B96994","7","False","True","False","False","480347","3523168","135440","8/15/2024 11:25:47 AM"
"The","129591700","USER_TABLE","_WA_Sys_00000005_07B96994","8","False","True","False","False","480344","3523168","135440","8/15/2024 11:25:47 AM"
"TNDSERV26","809158028","USER_TABLE","_WA_Sys_00000009_303AC58C","8","False","True","False","False","459435","8311","8311","1/10/2021 9:06:01 PM"
"CTPhatSinh","183671702","USER_TABLE","_WA_Sys_00000011_0AF29B96","14","False","True","False","False","453341","8038905","122709","12/20/2024 11:12:47 AM"
"CTPhatSinh","183671702","USER_TABLE","_WA_Sys_0000000F_0AF29B96","12","False","True","False","False","453341","8038905","122709","12/20/2024 11:12:21 AM"
"TNDSERV16","489156888","USER_TABLE","PK_TNDSERV16","1","False","False","False","False","446625","13128718","194463","12/14/2024 8:18:23 AM"
"CTNhanThuong","140019730","USER_TABLE","_WA_Sys_0000000E_08588812","5","False","True","False","False","441350","1640157","90282","12/11/2024 1:38:39 PM"
"CTNhanThuong","140019730","USER_TABLE","_WA_Sys_0000000D_08588812","6","False","True","False","False","441350","1640157","90282","12/11/2024 1:38:39 PM"
