"Object Name","object_id","type_desc","Statistics Name","stats_id","no_recompute","auto_created","is_incremental","is_temporary","modification_counter","rows","rows_sampled","last_updated"
"MonthlySelling_Report022024","983062638","USER_TABLE","_WA_Sys_00000034_3A98586E","11","False","True","False","False","1433200","716600","37138","2/26/2025 2:07:49 PM"
"MonthlySelling_Report022024","983062638","USER_TABLE","_WA_Sys_00000030_3A98586E","12","False","True","False","False","1433200","716600","37138","2/26/2025 2:07:49 PM"
"MonthlySelling_Report022024","983062638","USER_TABLE","_WA_Sys_0000002F_3A98586E","13","False","True","False","False","1433200","716600","37138","2/26/2025 2:07:50 PM"
"MonthlySelling_Report022025","131583607","USER_TABLE","_WA_Sys_00000001_07D7CE77","2","False","True","False","False","1391266","695633","37370","3/1/2025 5:00:19 AM"
"MonthlySelling_Report022025","131583607","USER_TABLE","_WA_Sys_00000045_07D7CE77","3","False","True","False","False","1391266","695633","37370","3/24/2025 9:31:47 AM"
"MonthlySelling_Report022025","131583607","USER_TABLE","_WA_Sys_00000044_07D7CE77","4","False","True","False","False","1391266","695633","37370","3/24/2025 9:31:47 AM"
"MonthlySelling_Report022025","131583607","USER_TABLE","_WA_Sys_00000043_07D7CE77","5","False","True","False","False","1391266","695633","37370","3/24/2025 9:31:47 AM"
"MonthlySelling_Report022025","131583607","USER_TABLE","_WA_Sys_00000036_07D7CE77","6","False","True","False","False","1391266","695633","37370","3/24/2025 9:31:47 AM"
"MonthlySelling_Report022025","131583607","USER_TABLE","_WA_Sys_00000035_07D7CE77","7","False","True","False","False","1391266","695633","37370","3/24/2025 9:31:47 AM"
"MonthlySelling_Report022025","131583607","USER_TABLE","_WA_Sys_00000026_07D7CE77","14","False","True","False","False","1391266","695633","37370","3/24/2025 9:31:48 AM"
"MonthlySelling_Report022025","131583607","USER_TABLE","_WA_Sys_00000018_07D7CE77","15","False","True","False","False","1391266","695633","37370","3/24/2025 9:31:49 AM"
"MonthlySelling_Report022025","131583607","USER_TABLE","_WA_Sys_00000002_07D7CE77","16","False","True","False","False","1391266","695633","37370","3/24/2025 9:31:49 AM"
"MonthlySelling_Report022025","131583607","USER_TABLE","_WA_Sys_00000006_07D7CE77","17","False","True","False","False","1391266","695633","37370","3/24/2025 9:59:32 AM"
"MonthlySelling_Report022025","131583607","USER_TABLE","_WA_Sys_00000034_07D7CE77","8","False","True","False","False","1391266","695633","37370","3/24/2025 9:31:47 AM"
"MonthlySelling_Report022025","131583607","USER_TABLE","_WA_Sys_00000030_07D7CE77","9","False","True","False","False","1391266","695633","37370","3/24/2025 9:31:47 AM"
"MonthlySelling_Report022025","131583607","USER_TABLE","_WA_Sys_0000002F_07D7CE77","10","False","True","False","False","1391266","695633","37370","3/24/2025 9:31:48 AM"
"MonthlySelling_Report022025","131583607","USER_TABLE","_WA_Sys_0000002B_07D7CE77","11","False","True","False","False","1391266","695633","37370","3/24/2025 9:31:48 AM"
"MonthlySelling_Report022025","131583607","USER_TABLE","_WA_Sys_00000029_07D7CE77","12","False","True","False","False","1391266","695633","37370","3/24/2025 9:31:48 AM"
"MonthlySelling_Report022025","131583607","USER_TABLE","_WA_Sys_00000027_07D7CE77","13","False","True","False","False","1391266","695633","37370","3/24/2025 9:31:48 AM"
"ADDWinDSS_PMark","1473440323","USER_TABLE","_WA_Sys_00000002_57D2EA43","5","False","True","False","False","1351184","370000","107395","1/10/2012 11:26:09 AM"
"MonthlySelling_Report032023","2026542353","USER_TABLE","_WA_Sys_00000001_78CA9511","2","False","True","False","False","1292914","963089","40044","4/1/2023 5:00:23 AM"
"MonthlySelling_Report022022","1242539560","USER_TABLE","_WA_Sys_00000001_4A0FA628","2","False","True","False","False","1191194","595621","34332","3/1/2022 5:01:45 AM"
"MonthlySelling_Report022022","1242539560","USER_TABLE","_WA_Sys_00000018_4A0FA628","3","False","True","False","False","1191194","595621","34332","3/24/2022 2:15:15 PM"
"MonthlySelling_Report022022","1242539560","USER_TABLE","_WA_Sys_00000006_4A0FA628","4","False","True","False","False","1191194","595621","34332","3/24/2022 2:15:16 PM"
"MonthlySelling_Report022022","1242539560","USER_TABLE","_WA_Sys_00000002_4A0FA628","5","False","True","False","False","1191194","595621","34332","3/24/2022 2:15:16 PM"
"MonthlySelling_Report022022","1242539560","USER_TABLE","_WA_Sys_00000045_4A0FA628","6","False","True","False","False","1191194","595621","34332","3/24/2022 2:16:42 PM"
"MonthlySelling_Report022022","1242539560","USER_TABLE","_WA_Sys_00000044_4A0FA628","7","False","True","False","False","1191194","595621","34332","3/24/2022 2:16:42 PM"
"MonthlySelling_Report022022","1242539560","USER_TABLE","_WA_Sys_0000002B_4A0FA628","8","False","True","False","False","1191194","595621","34332","3/24/2022 2:17:04 PM"
"ADDWinDSS_PMark","1473440323","USER_TABLE","_WA_Sys_00000005_57D2EA43","3","False","True","False","False","968182","730000","112665","6/29/2012 10:15:02 AM"
"ADDWinDSS_PMark","1473440323","USER_TABLE","_WA_Sys_00000001_57D2EA43","4","False","True","False","False","911182","730000","112665","6/18/2012 11:32:00 AM"
"ADDWinDSS_PMark","1473440323","USER_TABLE","_WA_Sys_00000003_57D2EA43","2","False","True","False","False","911182","730000","112665","6/11/2012 10:15:01 AM"
"SGC_ADD_Sogia_TV","1889441805","USER_TABLE","_WA_Sys_00000012_709E980D","2","False","True","False","False","685339","321506","76672","12/13/2011 9:30:05 AM"
