"ObjectName","IndexName","index_id","user_seeks","user_scans","user_lookups","Total Reads","Writes","Index Type","Fill Factor","has_filter","filter_definition","last_user_scan","last_user_lookup","last_user_seek"
"sysmergesubscriptions","unique_pubsrvdb","2","21","0","0","21","0","NONCLUSTERED","0","False","","","","12/7/2025 10:49:36 PM"
"sysmergeschemachange","schemachangeversion","1","0","14","0","14","0","CLUSTERED","0","False","","11/22/2025 10:34:28 PM","",""
"MonthlySelling_Report042025","","0","0","5","0","5","0","HEAP","0","False","","5/6/2025 10:34:25 AM","",""
"MonthlySelling_Report072025","","0","0","4","0","4","0","HEAP","0","False","","8/20/2025 9:55:00 AM","",""
"MonthlySelling_Report032025","","0","0","4","0","4","0","HEAP","0","False","","4/23/2025 9:52:16 AM","",""
"dot1_12","","0","0","3","0","3","0","HEAP","0","False","","7/15/2025 11:32:21 AM","",""
"MonthlySelling_Report112021","","0","0","3","0","3","0","HEAP","0","False","","7/15/2025 1:58:42 PM","",""
"HDD","","0","0","3","0","3","0","HEAP","0","False","","7/15/2025 11:32:24 AM","",""
"ctphieuqt_bk","","0","0","3","0","3","0","HEAP","0","False","","7/15/2025 11:32:21 AM","",""
"MonthlySelling_Report092025","","0","0","2","0","2","0","HEAP","0","False","","10/13/2025 10:07:03 AM","",""
"MonthlySelling_Report012025","","0","0","2","0","2","0","HEAP","0","False","","5/21/2025 2:17:59 PM","",""
"MonthlySelling_Report082025","","0","0","1","0","1","0","HEAP","0","False","","9/1/2025 5:00:29 AM","",""
"MonthlySelling_Report062025","","0","0","1","0","1","0","HEAP","0","False","","7/1/2025 5:00:24 AM","",""
"MonthlySelling_Report052025","","0","0","1","0","1","0","HEAP","0","False","","6/1/2025 5:00:27 AM","",""
"MonthlySelling_Report102025","","0","0","1","0","1","0","HEAP","0","False","","11/1/2025 5:00:28 AM","",""
"MonthlySelling_Report112025","","0","0","1","0","1","0","HEAP","0","False","","12/1/2025 5:00:32 AM","",""
"MonthlySelling_Report102023","","0","0","0","0","0","0","HEAP","0","False","","","",""
"TichLuy102023","","0","0","0","0","0","0","HEAP","0","False","","","",""
"TichLuy042024","","0","0","0","0","0","0","HEAP","0","False","","","",""
"Monthly_Promotion102023","","0","0","0","0","0","0","HEAP","0","False","","","",""
"Monthly_Promotion042024","","0","0","0","0","0","0","HEAP","0","False","","","",""
"MonthlySelling_Report112023","","0","0","0","0","0","0","HEAP","0","False","","","",""
"Monthly_Promotion112023","","0","0","0","0","0","0","HEAP","0","False","","","",""
"TichLuy112023","","0","0","0","0","0","0","HEAP","0","False","","","",""
"MonthlySelling_Report012024","","0","0","0","0","0","0","HEAP","0","False","","","",""
"Monthly_Promotion012024","","0","0","0","0","0","0","HEAP","0","False","","","",""
"TichLuy012024","","0","0","0","0","0","0","HEAP","0","False","","","",""
"MonthlySelling_Report022024","","0","0","0","0","0","0","HEAP","0","False","","","",""
"Monthly_Promotion022024","","0","0","0","0","0","0","HEAP","0","False","","","",""
"TichLuy022024","","0","0","0","0","0","0","HEAP","0","False","","","",""
"MonthlySelling_Report032024","","0","0","0","0","0","0","HEAP","0","False","","","",""
"Monthly_Promotion032024","","0","0","0","0","0","0","HEAP","0","False","","","",""
"TichLuy032024","","0","0","0","0","0","0","HEAP","0","False","","","",""
"MonthlySelling_Report042024","","0","0","0","0","0","0","HEAP","0","False","","","",""
"TichLuy012022","","0","0","0","0","0","0","HEAP","0","False","","","",""
"MonthlySelling_Report022022","","0","0","0","0","0","0","HEAP","0","False","","","",""
"Monthly_Promotion012022","","0","0","0","0","0","0","HEAP","0","False","","","",""
"Monthly_Promotion052024","","0","0","0","0","0","0","HEAP","0","False","","","",""
"TichLuy052024","","0","0","0","0","0","0","HEAP","0","False","","","",""
"MonthlySelling_Report052024","","0","0","0","0","0","0","HEAP","0","False","","","",""
"MonthlySelling_Report012022","","0","0","0","0","0","0","HEAP","0","False","","","",""
"Monthly_Promotion042022","","0","0","0","0","0","0","HEAP","0","False","","","",""
"TichLuy032022","","0","0","0","0","0","0","HEAP","0","False","","","",""
"MonthlySelling_Report032022","","0","0","0","0","0","0","HEAP","0","False","","","",""
"Monthly_Promotion032022","","0","0","0","0","0","0","HEAP","0","False","","","",""
"TichLuy022022","","0","0","0","0","0","0","HEAP","0","False","","","",""
"Monthly_Promotion022022","","0","0","0","0","0","0","HEAP","0","False","","","",""
"Monthly_Promotion052025","","0","0","0","0","0","0","HEAP","0","False","","","",""
"Monthly_Promotion042025","","0","0","0","0","0","0","HEAP","0","False","","","",""
"TichLuy042025","","0","0","0","0","0","0","HEAP","0","False","","","",""
"MSmerge_history","nc2MSmerge_history","3","0","0","0","0","14119","NONCLUSTERED","0","False","","","",""
"TichLuy092023","","0","0","0","0","0","0","HEAP","0","False","","","",""
"Monthly_Promotion062025","","0","0","0","0","0","0","HEAP","0","False","","","",""
"TichLuy052025","","0","0","0","0","0","0","HEAP","0","False","","","",""
"TichLuy062025","","0","0","0","0","0","0","HEAP","0","False","","","",""
"MSrepl_errors","ucMSrepl_errors","1","0","0","0","0","1185","CLUSTERED","0","False","","","",""
"MonthlySelling_Report092023","","0","0","0","0","0","0","HEAP","0","False","","","",""
"Monthly_Promotion092023","","0","0","0","0","0","0","HEAP","0","False","","","",""
"Monthly_Promotion022025","","0","0","0","0","0","0","HEAP","0","False","","","",""
"Monthly_Promotion072023","","0","0","0","0","0","0","HEAP","0","False","","","",""
"TichLuy022025","","0","0","0","0","0","0","HEAP","0","False","","","",""
"TichLuy072023","","0","0","0","0","0","0","HEAP","0","False","","","",""
"MonthlySelling_Report082023","","0","0","0","0","0","0","HEAP","0","False","","","",""
"Monthly_Promotion032025","","0","0","0","0","0","0","HEAP","0","False","","","",""
"Monthly_Promotion082023","","0","0","0","0","0","0","HEAP","0","False","","","",""
"TichLuy032025","","0","0","0","0","0","0","HEAP","0","False","","","",""
"TichLuy082023","","0","0","0","0","0","0","HEAP","0","False","","","",""
"MonthlySelling_Report052023","","0","0","0","0","0","0","HEAP","0","False","","","",""
"MonthlySelling_Report062023","","0","0","0","0","0","0","HEAP","0","False","","","",""
"MonthlySelling_Report122024","","0","0","0","0","0","0","HEAP","0","False","","","",""
"Monthly_Promotion052023","","0","0","0","0","0","0","HEAP","0","False","","","",""
"Monthly_Promotion122024","","0","0","0","0","0","0","HEAP","0","False","","","",""
"TichLuy122024","","0","0","0","0","0","0","HEAP","0","False","","","",""
"TichLuy052023","","0","0","0","0","0","0","HEAP","0","False","","","",""
"Monthly_Promotion062023","","0","0","0","0","0","0","HEAP","0","False","","","",""
"Monthly_Promotion012025","","0","0","0","0","0","0","HEAP","0","False","","","",""
"TichLuy012025","","0","0","0","0","0","0","HEAP","0","False","","","",""
"TichLuy062023","","0","0","0","0","0","0","HEAP","0","False","","","",""
"MonthlySelling_Report022025","","0","0","0","0","0","0","HEAP","0","False","","","",""
"MonthlySelling_Report072023","","0","0","0","0","0","0","HEAP","0","False","","","",""
"TichLuy042022","","0","0","0","0","0","0","HEAP","0","False","","","",""
"MonthlySelling_Report052022","","0","0","0","0","0","0","HEAP","0","False","","","",""
"Monthly_Promotion052022","","0","0","0","0","0","0","HEAP","0","False","","","",""
"Monthly_Promotion062022","","0","0","0","0","0","0","HEAP","0","False","","","",""
"MonthlySelling_Report062024","","0","0","0","0","0","0","HEAP","0","False","","","",""
"Monthly_Promotion062024","","0","0","0","0","0","0","HEAP","0","False","","","",""
"TichLuy062022","","0","0","0","0","0","0","HEAP","0","False","","","",""
"TichLuy062024","","0","0","0","0","0","0","HEAP","0","False","","","",""
"MonthlySelling_Report072022","","0","0","0","0","0","0","HEAP","0","False","","","",""
"MonthlySelling_Report072024","","0","0","0","0","0","0","HEAP","0","False","","","",""
"Monthly_Promotion072022","","0","0","0","0","0","0","HEAP","0","False","","","",""
"TichLuy082024","","0","0","0","0","0","0","HEAP","0","False","","","",""
"TichLuy072024","","0","0","0","0","0","0","HEAP","0","False","","","",""
"TichLuy072022","","0","0","0","0","0","0","HEAP","0","False","","","",""
"MonthlySelling_Report082024","","0","0","0","0","0","0","HEAP","0","False","","","",""
"MonthlySelling_Report082022","","0","0","0","0","0","0","HEAP","0","False","","","",""
"Monthly_Promotion082024","","0","0","0","0","0","0","HEAP","0","False","","","",""
"Monthly_Promotion082022","","0","0","0","0","0","0","HEAP","0","False","","","",""
"Monthly_Promotion072024","","0","0","0","0","0","0","HEAP","0","False","","","",""
"TichLuy052022","","0","0","0","0","0","0","HEAP","0","False","","","",""
"MonthlySelling_Report062022","","0","0","0","0","0","0","HEAP","0","False","","","",""
"MSmerge_past_partition_mappings","nc1MSmerge_past_partition_mappings","2","0","0","0","0","210","NONCLUSTERED","0","False","","","",""
"Monthly_Promotion092022","","0","0","0","0","0","0","HEAP","0","False","","","",""
"MonthlySelling_Report092024","","0","0","0","0","0","0","HEAP","0","False","","","",""
"TichLuy082022","","0","0","0","0","0","0","HEAP","0","False","","","",""
"Monthly_Promotion092024","","0","0","0","0","0","0","HEAP","0","False","","","",""
"MonthlySelling_Report092022","","0","0","0","0","0","0","HEAP","0","False","","","",""
"MSmerge_current_partition_mappings","ncMSmerge_current_partition_mappings","2","0","0","0","0","210","NONCLUSTERED","0","False","","","",""
"TichLuy092024","","0","0","0","0","0","0","HEAP","0","False","","","",""
"MonthlySelling_Report042022","","0","0","0","0","0","0","HEAP","0","False","","","",""
"MSmerge_generation_partition_mappings","cMSmerge_generation_partition_mappings","1","0","0","0","0","11026","CLUSTERED","0","False","","","",""
"TichLuy102024","","0","0","0","0","0","0","HEAP","0","False","","","",""
"MonthlySelling_Report012023","","0","0","0","0","0","0","HEAP","0","False","","","",""
"TichLuy092022","","0","0","0","0","0","0","HEAP","0","False","","","",""
"MonthlySelling_Report102024","","0","0","0","0","0","0","HEAP","0","False","","","",""
"TongHopSoLuongKhachHang_TheoDiaBan","","0","0","0","0","0","0","HEAP","0","False","","","",""
"Monthly_Promotion102024","","0","0","0","0","0","0","HEAP","0","False","","","",""
"TichLuy112022","","0","0","0","0","0","0","HEAP","0","False","","","",""
"MSmerge_sessions","nc1MSmerge_sessions","2","0","0","0","0","2370","NONCLUSTERED","0","False","","","",""
"MSmerge_sessions","nc2MSmerge_sessions","3","0","0","0","0","2370","NONCLUSTERED","0","False","","","",""
"MSmerge_sessions","nc3MSmerge_sessions","4","0","0","0","0","12934","NONCLUSTERED","0","False","","","",""
"MSmerge_sessions","nc4MSmerge_sessions","5","0","0","0","0","25868","NONCLUSTERED","0","False","","","",""
"MonthlySelling_Report112022","","0","0","0","0","0","0","HEAP","0","False","","","",""
"Monthly_Promotion112022","","0","0","0","0","0","0","HEAP","0","False","","","",""
"MonthlySelling_Report102022","","0","0","0","0","0","0","HEAP","0","False","","","",""
"Monthly_Promotion102022","","0","0","0","0","0","0","HEAP","0","False","","","",""
"MonthlySelling_Report112024","","0","0","0","0","0","0","HEAP","0","False","","","",""
"Monthly_Promotion012023","","0","0","0","0","0","0","HEAP","0","False","","","",""
"Monthly_Promotion112024","","0","0","0","0","0","0","HEAP","0","False","","","",""
"TichLuy112024","","0","0","0","0","0","0","HEAP","0","False","","","",""
"TichLuy012023","","0","0","0","0","0","0","HEAP","0","False","","","",""
"Monthly_Promotion022023","","0","0","0","0","0","0","HEAP","0","False","","","",""
"MonthlySelling_Report022023","","0","0","0","0","0","0","HEAP","0","False","","","",""
"TichLuy022023","","0","0","0","0","0","0","HEAP","0","False","","","",""
"MonthlySelling_Report032023","","0","0","0","0","0","0","HEAP","0","False","","","",""
"Monthly_Promotion032023","","0","0","0","0","0","0","HEAP","0","False","","","",""
"TichLuy032023","","0","0","0","0","0","0","HEAP","0","False","","","",""
"MonthlySelling_Report042023","","0","0","0","0","0","0","HEAP","0","False","","","",""
"Monthly_Promotion042023","","0","0","0","0","0","0","HEAP","0","False","","","",""
"TichLuy102022","","0","0","0","0","0","0","HEAP","0","False","","","",""
"TichLuy042023","","0","0","0","0","0","0","HEAP","0","False","","","",""
