"ObjectName","Table Rows","index_id","Index Data Compression","create_date","lock_on_bulk_load","is_replicated","has_replication_filter","is_tracked_by_cdc","lock_escalation_desc","is_filetable","is_memory_optimized","durability_desc"
"MSsnapshotdeliveryprogress","0","0","NONE","1/28/2019 10:16:38 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"MSsnapshotdeliveryprogress","0","2","NONE","1/28/2019 10:16:38 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"MSsnapshotdeliveryprogress","0","3","NONE","1/28/2019 10:16:38 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"POLLC8","822","0","NONE","6/29/2011 10:41:16 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"POllC8_SG","8877","0","NONE","6/20/2012 3:39:10 PM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"QueryResults419285","10005","0","NONE","7/13/2011 8:41:10 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"sa","0","0","NONE","4/1/2013 3:44:30 PM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"ScaleAdHanDung","6509","0","NONE","10/11/2017 2:01:56 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"SGC_ADD_Sogia_TV","321506","0","NONE","11/14/2011 10:23:29 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"SGC_ApplicationItem","40","0","NONE","1/28/2019 10:16:39 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"SGC_ApplicationItem","40","2","NONE","1/28/2019 10:16:39 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"SGC_ApplicationItemBK2016","36","0","NONE","2/23/2016 9:34:36 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"SGC_Attachment","1","0","NONE","1/28/2019 10:16:39 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"SGC_Attachment","1","2","NONE","1/28/2019 10:16:39 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"SGC_AttachmentBK2016","2","0","NONE","2/23/2016 9:34:52 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"SGC_DocumentDetail","175","0","NONE","1/28/2019 10:16:39 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"SGC_DocumentDetail","175","2","NONE","1/28/2019 10:16:39 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"SGC_DocumentDetailBK2016","168","0","NONE","2/23/2016 9:35:03 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"SGC_DocumentIssue","155","0","NONE","1/28/2019 10:16:39 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"SGC_DocumentIssue","155","2","NONE","1/28/2019 10:16:39 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"SGC_Feedback","84","0","NONE","1/28/2019 10:16:40 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"SGC_Feedback","84","2","NONE","1/28/2019 10:16:40 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"SGC_ServiceSendData","135","1","NONE","12/27/2013 1:47:46 PM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"SGC_TV_LenVIP_Da_Update","24086","0","NONE","2/3/2012 10:49:12 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"SieuThi","128","0","NONE","12/7/2012 10:43:40 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"SieuthiKtra","118","0","NONE","12/7/2012 10:43:41 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"Temp","292","0","NONE","12/1/2015 8:02:12 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"TichLu","35362","0","NONE","8/31/2012 4:42:27 PM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"TichLuy012022","58863","0","NONE","2/1/2022 5:02:34 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"TichLuy012023","41158","0","NONE","2/1/2023 5:00:33 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"TichLuy012024","142842","0","NONE","2/1/2024 5:00:28 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"TichLuy012025","146049","0","NONE","2/1/2025 5:00:26 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"TichLuy022022","59052","0","NONE","3/1/2022 5:01:53 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"TichLuy022023","43909","0","NONE","3/1/2023 5:00:30 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"TichLuy022024","145174","0","NONE","3/1/2024 5:00:22 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"TichLuy022025","152001","0","NONE","3/1/2025 5:00:23 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"TichLuy032022","60489","0","NONE","4/1/2022 5:02:36 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"TichLuy032023","47472","0","NONE","4/1/2023 5:00:30 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"TichLuy032024","148702","0","NONE","4/1/2024 5:00:31 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"TichLuy032025","153950","0","NONE","4/1/2025 5:00:28 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"TichLuy042022","60433","0","NONE","5/1/2022 5:02:31 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"TichLuy042023","49079","0","NONE","5/1/2023 5:00:30 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"TichLuy042024","147494","0","NONE","5/1/2024 5:00:31 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"TichLuy042025","163880","0","NONE","5/1/2025 5:00:27 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"TichLuy052022","60447","0","NONE","6/1/2022 5:02:39 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"TichLuy052023","51730","0","NONE","6/1/2023 5:00:34 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"TichLuy052024","151453","0","NONE","6/1/2024 5:00:35 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"TichLuy052025","160759","0","NONE","6/1/2025 5:00:28 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"TichLuy062022","64145","0","NONE","7/1/2022 5:02:38 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"TichLuy062023","54422","0","NONE","7/1/2023 5:00:33 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"TichLuy062024","155396","0","NONE","7/1/2024 5:00:34 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"TichLuy062025","172710","0","NONE","7/1/2025 5:00:26 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"TichLuy072022","66443","0","NONE","8/1/2022 5:02:54 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"TichLuy072023","116205","0","NONE","8/1/2023 5:00:27 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"TichLuy072024","163345","0","NONE","8/1/2024 5:00:41 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"TichLuy072025","169308","0","NONE","8/1/2025 5:00:34 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"TichLuy082022","73430","0","NONE","9/1/2022 5:02:59 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"TichLuy082023","123452","0","NONE","9/1/2023 5:00:31 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"TichLuy082024","167283","0","NONE","9/1/2024 5:00:36 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"TichLuy082025","177264","0","NONE","9/1/2025 5:00:31 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"TichLuy092022","75684","0","NONE","10/1/2022 5:02:56 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"TichLuy092023","130570","0","NONE","10/1/2023 5:00:29 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"TichLuy092024","171221","0","NONE","10/1/2024 5:00:32 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"TichLuy092025","189210","0","NONE","10/1/2025 5:00:32 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"TichLuy102022","74315","0","NONE","11/1/2022 5:03:09 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"TichLuy102023","137400","0","NONE","11/1/2023 5:00:34 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"TichLuy102024","181092","0","NONE","11/1/2024 5:00:34 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"TichLuy102025","209104","0","NONE","11/1/2025 5:00:30 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"TichLuy112022","74833","0","NONE","12/1/2022 5:03:01 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"TichLuy112023","144868","0","NONE","12/1/2023 5:00:35 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"TichLuy112024","184990","0","NONE","12/1/2024 5:00:34 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"TichLuy112025","224799","0","NONE","12/1/2025 5:00:34 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"TichLuy122024","185577","0","NONE","1/13/2025 3:54:34 PM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"TongHopSoLuongKhachHang","161","0","NONE","10/11/2017 2:01:56 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"TongHopSoLuongKhachHang_TheoDiaBan","14299","0","NONE","10/11/2017 2:01:56 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
