"Database Name","Schema Name","Object Name","Index Name","index_id","index_type_desc","avg_fragmentation_in_percent","fragment_count","page_count","fill_factor","has_filter","filter_definition","allow_page_locks"
"KHTT_ST24","dbo","History_INVTSERV05","","0","HEAP","40.6238223613648","14031","275902","0","False","","True"
"KHTT_ST24","dbo","History_TNDSERV03","","0","HEAP","40.4699738903394","2019","39784","0","False","","True"
"KHTT_ST24","dbo","KhachHang","IX_KhachHang_DTBan","4","NONCLUSTERED INDEX","39.3198318685518","4285","10468","0","False","","True"
"KHTT_ST24","dbo","History_INVTSERV08","","0","HEAP","38.5003265839321","14756","306110","0","False","","True"
"KHTT_ST24","dbo","History_INVTSERV09","","0","HEAP","38.4621465651269","14613","303513","0","False","","True"
"KHTT_ST24","dbo","History_INVTSERV10","","0","HEAP","36.2187397781677","12195","268935","0","False","","True"
"KHTT_ST24","dbo","CTPhatSinh","PK__CTPhatSnh__12E8C319","1","CLUSTERED INDEX","35.3147621575383","119632","295763","0","False","","True"
"KHTT_ST24","dbo","History_INVTSERV02","","0","HEAP","34.890751683386","10171","232784","0","False","","True"
"KHTT_ST24","dbo","ChiThuongCuoiNam_2023","","0","HEAP","34.7099767981438","2245","51713","0","False","","True"
"KHTT_ST24","dbo","TNDSERV11","PK_TNDSERV11","1","CLUSTERED INDEX","32.3364451665611","40646","108939","0","False","","True"
"KHTT_ST24","dbo","History_INVTSERV01","","0","HEAP","30.5524917276647","9159","239293","0","False","","True"
"KHTT_ST24","dbo","History_TNDSERV02","","0","HEAP","30.5185185185185","1036","26972","0","False","","True"
"KHTT_ST24","dbo","INVTSERV11","PK_INVTSERV11","1","CLUSTERED INDEX","30.098231827112","864","2545","0","False","","True"
"KHTT_ST24","dbo","History_TNDSERV11","","0","HEAP","30.047821466525","2268","60158","0","False","","True"
"KHTT_ST24","dbo","History_TNDSERV06","","0","HEAP","29.9675858088007","6765","180061","0","False","","True"
"KHTT_ST24","dbo","History_TNDSERV04","","0","HEAP","29.2956482727681","1313","35636","0","False","","True"
"KHTT_ST24","dbo","TNDSERV13","PK_TNDSERV13","1","CLUSTERED INDEX","29.1039490788471","38077","111545","0","False","","True"
"KHTT_ST24","dbo","KhachHang","IX_KhachHang_MaThe7","8","NONCLUSTERED INDEX","28.4717818642993","4710","14193","0","False","","True"
"KHTT_ST24","dbo","KhachHang","IX_KhachHang_MaThe13","2","NONCLUSTERED INDEX","28.1313703284258","3085","8830","0","False","","True"
"KHTT_ST24","dbo","Coupon","IX_Coupon","2","NONCLUSTERED INDEX","27.9547182563149","3876","11837","0","False","","True"
"KHTT_ST24","dbo","History_TNDSERV12","","0","HEAP","27.5930945926666","1942","56030","0","False","","True"
"KHTT_ST24","dbo","History_TNDSERV10","","0","HEAP","27.1957538228232","2160","63230","0","False","","True"
"KHTT_ST24","dbo","CTPhieuQT","PK_CTPhieuQT","1","CLUSTERED INDEX","26.8562508483779","9057","29468","0","False","","True"
"KHTT_ST24","dbo","History_TNDSERV01","","0","HEAP","25.5207451312447","1514","47223","0","False","","True"
"KHTT_ST24","dbo","History_TNDSERV08","","0","HEAP","24.8608745031232","2193","70374","0","False","","True"
"KHTT_ST24","dbo","KhachHang","IX_KhachHang_DTDD","3","NONCLUSTERED INDEX","24.4555940619666","5465","19333","0","False","","True"
"KHTT_ST24","dbo","INVTSERV15","PK_INVTSERV15","1","CLUSTERED INDEX","24.3437204910293","1661","5295","0","False","","True"
"KHTT_ST24","dbo","History_TNDSERV07","","0","HEAP","23.3518473798599","1941","66204","0","False","","True"
"KHTT_ST24","dbo","TNDSERV10","PK_TNDSERV10","1","CLUSTERED INDEX","16.6532457578609","48792","206146","0","False","","True"
"KHTT_ST24","dbo","History_TNDSERV05","","0","HEAP","16.6337935568705","1016","48612","0","False","","True"
"KHTT_ST24","dbo","TNDSERV14","PK_TNDSERV14","1","CLUSTERED INDEX","14.5525015497391","36203","166157","0","False","","True"
"KHTT_ST24","dbo","KhachHang","IX_KhachHang_Ten","6","NONCLUSTERED INDEX","12.1382453475123","2726","13165","0","False","","True"
"KHTT_ST24","dbo","The","IX_The_MaThe7","3","NONCLUSTERED INDEX","10.4936642027455","2233","15152","0","False","","True"
"KHTT_ST24","dbo","CTPhatSinh10","IX_CTPhatSinh_MaThe13","2","NONCLUSTERED INDEX","1.54497881883877","913","8026","0","False","","True"
"KHTT_ST24","dbo","CTPhatSinh09","IX_CTPhatSinh_MaThe13","2","NONCLUSTERED INDEX","1.53292455345241","348","7502","0","False","","True"
"KHTT_ST24","dbo","CTPhatSinh11","PK__CTPhatSinh11","1","CLUSTERED INDEX","1.27179146604682","1779","30115","0","False","","True"
"KHTT_ST24","dbo","CTPhatSinh10","PK__CTPhatSinh10","1","CLUSTERED INDEX","1.18900555898703","2590","32380","0","False","","True"
"KHTT_ST24","dbo","CTPhatSinh09","PK__CTPhatSinh09","1","CLUSTERED INDEX","1.17304959851964","1441","30263","0","False","","True"
"KHTT_ST24","dbo","ChiThuongCuoiNam","PK__ChiThuongCuoiNam__674A37FD","1","CLUSTERED INDEX","0.597781349221904","976","51022","0","False","","True"
"KHTT_ST24","dbo","LichSuCapTheTT","PK_LichSuCapThe","1","CLUSTERED INDEX","0.0221542824227923","2858","67707","0","False","","True"
"KHTT_ST24","dbo","SGC_DocumentDetail","PK_SGC_DocumentDetail","1","CLUSTERED INDEX","0","","97411","0","False","","True"
"KHTT_ST24","dbo","UpdateList","PK_UpdateList","1","CLUSTERED INDEX","0","","3812","0","False","","True"
